,Artist,Trackname,Date,Artist_Trackname,Streams
17853,The Weeknd,I Feel It Coming,2017-05-22,The Weeknd I Feel It Coming,1264828
17854,The Weeknd,I Feel It Coming,2017-05-23,The Weeknd I Feel It Coming,1291952
17855,The Weeknd,I Feel It Coming,2017-05-24,The Weeknd I Feel It Coming,1329156
17856,The Weeknd,I Feel It Coming,2017-05-25,The Weeknd I Feel It Coming,1331993
17857,The Weeknd,I Feel It Coming,2017-05-26,The Weeknd I Feel It Coming,1398872
17858,The Weeknd,I Feel It Coming,2017-05-27,The Weeknd I Feel It Coming,1251149
17859,The Weeknd,I Feel It Coming,2017-05-28,The Weeknd I Feel It Coming,1036237
17860,The Weeknd,I Feel It Coming,2017-05-29,The Weeknd I Feel It Coming,1045074
17861,The Weeknd,I Feel It Coming,2017-06-01,The Weeknd I Feel It Coming,1069919
17862,The Weeknd,I Feel It Coming,2017-06-03,The Weeknd I Feel It Coming,1052153
17863,The Weeknd,I Feel It Coming,2017-06-04,The Weeknd I Feel It Coming,889664
17864,The Weeknd,I Feel It Coming,2017-06-05,The Weeknd I Feel It Coming,945548
17865,The Weeknd,I Feel It Coming,2017-06-06,The Weeknd I Feel It Coming,972194
17866,The Weeknd,I Feel It Coming,2017-06-07,The Weeknd I Feel It Coming,993497
17867,The Weeknd,I Feel It Coming,2017-06-08,The Weeknd I Feel It Coming,980169
17868,The Weeknd,I Feel It Coming,2017-06-09,The Weeknd I Feel It Coming,1001233
17869,The Weeknd,I Feel It Coming,2017-06-10,The Weeknd I Feel It Coming,969434
17870,The Weeknd,I Feel It Coming,2017-06-11,The Weeknd I Feel It Coming,834734
17871,The Weeknd,I Feel It Coming,2017-06-12,The Weeknd I Feel It Coming,903474
17872,The Weeknd,I Feel It Coming,2017-06-13,The Weeknd I Feel It Coming,930444
17873,The Weeknd,I Feel It Coming,2017-06-14,The Weeknd I Feel It Coming,955830
17874,The Weeknd,I Feel It Coming,2017-06-15,The Weeknd I Feel It Coming,953115
17875,The Weeknd,I Feel It Coming,2017-06-16,The Weeknd I Feel It Coming,994622
17876,The Weeknd,I Feel It Coming,2017-06-17,The Weeknd I Feel It Coming,960321
17877,The Weeknd,I Feel It Coming,2017-06-18,The Weeknd I Feel It Coming,828686
17878,The Weeknd,I Feel It Coming,2017-06-19,The Weeknd I Feel It Coming,882682
17879,The Weeknd,I Feel It Coming,2017-06-20,The Weeknd I Feel It Coming,883870
17880,The Weeknd,I Feel It Coming,2017-06-21,The Weeknd I Feel It Coming,881473
17881,The Weeknd,I Feel It Coming,2017-06-22,The Weeknd I Feel It Coming,888295
17882,The Weeknd,I Feel It Coming,2017-06-23,The Weeknd I Feel It Coming,892691
17883,The Weeknd,I Feel It Coming,2017-06-24,The Weeknd I Feel It Coming,845681
17884,The Weeknd,I Feel It Coming,2017-06-25,The Weeknd I Feel It Coming,743308
17885,The Weeknd,I Feel It Coming,2017-06-26,The Weeknd I Feel It Coming,800376
17886,The Weeknd,I Feel It Coming,2017-06-27,The Weeknd I Feel It Coming,820724
17887,The Weeknd,I Feel It Coming,2017-06-28,The Weeknd I Feel It Coming,841813
17888,The Weeknd,I Feel It Coming,2017-06-29,The Weeknd I Feel It Coming,837724
17889,The Weeknd,I Feel It Coming,2017-06-30,The Weeknd I Feel It Coming,874194
17890,The Weeknd,I Feel It Coming,2017-07-01,The Weeknd I Feel It Coming,853456
17891,The Weeknd,I Feel It Coming,2017-07-02,The Weeknd I Feel It Coming,730038
17892,The Weeknd,I Feel It Coming,2017-07-03,The Weeknd I Feel It Coming,785166
17893,The Weeknd,I Feel It Coming,2017-07-04,The Weeknd I Feel It Coming,787662
17894,The Weeknd,I Feel It Coming,2017-07-05,The Weeknd I Feel It Coming,786140
17895,The Weeknd,I Feel It Coming,2017-07-06,The Weeknd I Feel It Coming,797540
17896,The Weeknd,I Feel It Coming,2017-07-07,The Weeknd I Feel It Coming,796374
17897,The Weeknd,I Feel It Coming,2017-07-08,The Weeknd I Feel It Coming,756040
17898,The Weeknd,I Feel It Coming,2017-07-09,The Weeknd I Feel It Coming,661986
17899,The Weeknd,I Feel It Coming,2017-07-10,The Weeknd I Feel It Coming,726533
17900,The Weeknd,I Feel It Coming,2017-07-11,The Weeknd I Feel It Coming,726695
17901,The Weeknd,I Feel It Coming,2017-07-12,The Weeknd I Feel It Coming,730891
17902,The Weeknd,I Feel It Coming,2017-07-13,The Weeknd I Feel It Coming,737123
17903,The Weeknd,I Feel It Coming,2017-07-14,The Weeknd I Feel It Coming,761413
17904,The Weeknd,I Feel It Coming,2017-07-15,The Weeknd I Feel It Coming,753484
17905,The Weeknd,I Feel It Coming,2017-07-16,The Weeknd I Feel It Coming,633562
17906,The Weeknd,I Feel It Coming,2017-07-17,The Weeknd I Feel It Coming,686045
17907,The Weeknd,I Feel It Coming,2017-07-18,The Weeknd I Feel It Coming,695117
17908,The Weeknd,I Feel It Coming,2017-07-19,The Weeknd I Feel It Coming,714703
17909,The Weeknd,I Feel It Coming,2017-07-20,The Weeknd I Feel It Coming,696656
17910,The Weeknd,I Feel It Coming,2017-07-21,The Weeknd I Feel It Coming,618441
17911,The Weeknd,I Feel It Coming,2017-07-22,The Weeknd I Feel It Coming,706815
17912,The Weeknd,I Feel It Coming,2017-07-23,The Weeknd I Feel It Coming,599972
17913,The Weeknd,I Feel It Coming,2017-07-24,The Weeknd I Feel It Coming,657533
17914,The Weeknd,I Feel It Coming,2017-07-25,The Weeknd I Feel It Coming,695018
17915,The Weeknd,I Feel It Coming,2017-07-26,The Weeknd I Feel It Coming,700612
17916,The Weeknd,I Feel It Coming,2017-07-27,The Weeknd I Feel It Coming,695330
17917,The Weeknd,I Feel It Coming,2017-07-28,The Weeknd I Feel It Coming,731436
17918,The Weeknd,I Feel It Coming,2017-07-29,The Weeknd I Feel It Coming,702051
17919,The Weeknd,I Feel It Coming,2017-07-30,The Weeknd I Feel It Coming,593815
17920,The Weeknd,I Feel It Coming,2017-07-31,The Weeknd I Feel It Coming,642117
17921,The Weeknd,I Feel It Coming,2017-08-01,The Weeknd I Feel It Coming,647859
17922,The Weeknd,I Feel It Coming,2017-08-02,The Weeknd I Feel It Coming,667782
17923,The Weeknd,I Feel It Coming,2017-08-03,The Weeknd I Feel It Coming,671373
17924,The Weeknd,I Feel It Coming,2017-08-04,The Weeknd I Feel It Coming,711893
17925,The Weeknd,I Feel It Coming,2017-08-05,The Weeknd I Feel It Coming,678609
17926,The Weeknd,I Feel It Coming,2017-08-06,The Weeknd I Feel It Coming,587865
17927,The Weeknd,I Feel It Coming,2017-08-07,The Weeknd I Feel It Coming,625066
17928,The Weeknd,I Feel It Coming,2017-08-08,The Weeknd I Feel It Coming,636520
17929,The Weeknd,I Feel It Coming,2017-08-09,The Weeknd I Feel It Coming,662543
17930,The Weeknd,I Feel It Coming,2017-08-10,The Weeknd I Feel It Coming,624082
17931,The Weeknd,I Feel It Coming,2017-08-11,The Weeknd I Feel It Coming,631925
17932,The Weeknd,I Feel It Coming,2017-08-12,The Weeknd I Feel It Coming,641278
17933,The Weeknd,I Feel It Coming,2017-08-13,The Weeknd I Feel It Coming,567180
17934,The Weeknd,I Feel It Coming,2017-08-14,The Weeknd I Feel It Coming,571590
17935,The Weeknd,I Feel It Coming,2017-08-15,The Weeknd I Feel It Coming,607846
17936,The Weeknd,I Feel It Coming,2017-08-16,The Weeknd I Feel It Coming,621772
17937,The Weeknd,I Feel It Coming,2017-08-17,The Weeknd I Feel It Coming,586160
17938,The Weeknd,I Feel It Coming,2017-08-18,The Weeknd I Feel It Coming,613324
17939,The Weeknd,I Feel It Coming,2017-08-19,The Weeknd I Feel It Coming,631820
17940,The Weeknd,I Feel It Coming,2017-08-20,The Weeknd I Feel It Coming,557577
17941,The Weeknd,I Feel It Coming,2017-08-21,The Weeknd I Feel It Coming,555336
17942,The Weeknd,I Feel It Coming,2017-08-22,The Weeknd I Feel It Coming,565734
17943,The Weeknd,I Feel It Coming,2017-08-23,The Weeknd I Feel It Coming,600764
17944,The Weeknd,I Feel It Coming,2017-08-24,The Weeknd I Feel It Coming,563788
17945,The Weeknd,I Feel It Coming,2017-08-25,The Weeknd I Feel It Coming,373769
17946,The Weeknd,I Feel It Coming,2017-08-26,The Weeknd I Feel It Coming,573607
17947,The Weeknd,I Feel It Coming,2017-08-27,The Weeknd I Feel It Coming,511818
17948,The Weeknd,I Feel It Coming,2017-08-28,The Weeknd I Feel It Coming,530827
17949,The Weeknd,I Feel It Coming,2017-08-29,The Weeknd I Feel It Coming,551418
17950,The Weeknd,I Feel It Coming,2017-08-30,The Weeknd I Feel It Coming,564274
17951,The Weeknd,I Feel It Coming,2017-08-31,The Weeknd I Feel It Coming,560745
17952,The Weeknd,I Feel It Coming,2017-09-01,The Weeknd I Feel It Coming,538844
17953,The Weeknd,I Feel It Coming,2017-09-02,The Weeknd I Feel It Coming,565656
17954,The Weeknd,I Feel It Coming,2017-09-03,The Weeknd I Feel It Coming,442974
17955,The Weeknd,I Feel It Coming,2017-09-04,The Weeknd I Feel It Coming,511807
17956,The Weeknd,I Feel It Coming,2017-09-05,The Weeknd I Feel It Coming,534892
17957,The Weeknd,I Feel It Coming,2017-09-06,The Weeknd I Feel It Coming,523931
17958,The Weeknd,I Feel It Coming,2017-09-07,The Weeknd I Feel It Coming,483701
17959,The Weeknd,I Feel It Coming,2017-09-08,The Weeknd I Feel It Coming,383782
17960,The Weeknd,I Feel It Coming,2017-09-09,The Weeknd I Feel It Coming,555160
17961,The Weeknd,I Feel It Coming,2017-09-10,The Weeknd I Feel It Coming,477545
17962,The Weeknd,I Feel It Coming,2017-09-11,The Weeknd I Feel It Coming,505711
17963,The Weeknd,I Feel It Coming,2017-09-12,The Weeknd I Feel It Coming,542363
17964,The Weeknd,I Feel It Coming,2017-09-13,The Weeknd I Feel It Coming,547644
17965,The Weeknd,I Feel It Coming,2017-09-14,The Weeknd I Feel It Coming,511898
17966,The Weeknd,I Feel It Coming,2017-09-15,The Weeknd I Feel It Coming,537358
17967,The Weeknd,I Feel It Coming,2017-09-16,The Weeknd I Feel It Coming,492872
17968,The Weeknd,I Feel It Coming,2017-09-17,The Weeknd I Feel It Coming,425130
17969,The Weeknd,I Feel It Coming,2017-09-18,The Weeknd I Feel It Coming,467966
17970,The Weeknd,I Feel It Coming,2017-09-19,The Weeknd I Feel It Coming,483174
17971,The Weeknd,I Feel It Coming,2017-09-20,The Weeknd I Feel It Coming,452297
17972,The Weeknd,I Feel It Coming,2017-09-21,The Weeknd I Feel It Coming,275858
17973,The Weeknd,I Feel It Coming,2017-09-22,The Weeknd I Feel It Coming,302896
17974,The Weeknd,I Feel It Coming,2017-09-23,The Weeknd I Feel It Coming,467202
17975,The Weeknd,I Feel It Coming,2017-09-24,The Weeknd I Feel It Coming,407759
17976,The Weeknd,I Feel It Coming,2017-09-25,The Weeknd I Feel It Coming,434776
17977,The Weeknd,I Feel It Coming,2017-09-26,The Weeknd I Feel It Coming,453457
17978,The Weeknd,I Feel It Coming,2017-09-27,The Weeknd I Feel It Coming,463415
17979,The Weeknd,I Feel It Coming,2017-09-28,The Weeknd I Feel It Coming,467943
17980,The Weeknd,I Feel It Coming,2017-09-29,The Weeknd I Feel It Coming,265106
17981,The Weeknd,I Feel It Coming,2017-09-30,The Weeknd I Feel It Coming,263268
17982,The Weeknd,I Feel It Coming,2017-10-01,The Weeknd I Feel It Coming,360696
17983,The Weeknd,I Feel It Coming,2017-10-02,The Weeknd I Feel It Coming,228692
17984,The Weeknd,I Feel It Coming,2017-10-03,The Weeknd I Feel It Coming,234860
17985,The Weeknd,I Feel It Coming,2017-10-04,The Weeknd I Feel It Coming,235640
17986,The Weeknd,I Feel It Coming,2017-10-05,The Weeknd I Feel It Coming,236514
17987,The Weeknd,I Feel It Coming,2017-10-06,The Weeknd I Feel It Coming,252989
17988,The Weeknd,I Feel It Coming,2017-10-07,The Weeknd I Feel It Coming,256949
17989,The Weeknd,I Feel It Coming,2017-10-08,The Weeknd I Feel It Coming,207608
17990,The Weeknd,I Feel It Coming,2017-10-09,The Weeknd I Feel It Coming,220999
17991,The Weeknd,I Feel It Coming,2017-10-10,The Weeknd I Feel It Coming,224310
17992,The Weeknd,I Feel It Coming,2017-10-11,The Weeknd I Feel It Coming,222740
17993,The Weeknd,I Feel It Coming,2017-10-12,The Weeknd I Feel It Coming,233313
17994,The Weeknd,I Feel It Coming,2017-10-13,The Weeknd I Feel It Coming,248578
17995,The Weeknd,I Feel It Coming,2017-10-14,The Weeknd I Feel It Coming,260054
17996,The Weeknd,I Feel It Coming,2017-10-15,The Weeknd I Feel It Coming,379983
17997,The Weeknd,I Feel It Coming,2017-10-16,The Weeknd I Feel It Coming,226574
17998,The Weeknd,I Feel It Coming,2017-10-17,The Weeknd I Feel It Coming,229005
17999,The Weeknd,I Feel It Coming,2017-10-18,The Weeknd I Feel It Coming,253674
18000,The Weeknd,I Feel It Coming,2017-10-19,The Weeknd I Feel It Coming,232046
18001,The Weeknd,I Feel It Coming,2017-10-20,The Weeknd I Feel It Coming,239782
18002,The Weeknd,I Feel It Coming,2017-10-21,The Weeknd I Feel It Coming,255577
18003,The Weeknd,I Feel It Coming,2017-10-22,The Weeknd I Feel It Coming,217598
18004,The Weeknd,I Feel It Coming,2017-10-23,The Weeknd I Feel It Coming,194263
18005,The Weeknd,I Feel It Coming,2017-10-24,The Weeknd I Feel It Coming,218222
18006,The Weeknd,I Feel It Coming,2017-10-25,The Weeknd I Feel It Coming,203392
18007,The Weeknd,I Feel It Coming,2017-10-26,The Weeknd I Feel It Coming,223268
18008,The Weeknd,I Feel It Coming,2017-10-27,The Weeknd I Feel It Coming,233941
18009,The Weeknd,I Feel It Coming,2017-10-28,The Weeknd I Feel It Coming,233519
18010,The Weeknd,I Feel It Coming,2017-10-29,The Weeknd I Feel It Coming,179782
18011,The Weeknd,I Feel It Coming,2017-10-30,The Weeknd I Feel It Coming,189023
18012,The Weeknd,I Feel It Coming,2017-10-31,The Weeknd I Feel It Coming,167942
18013,The Weeknd,I Feel It Coming,2017-11-01,The Weeknd I Feel It Coming,181713
18014,The Weeknd,I Feel It Coming,2017-11-02,The Weeknd I Feel It Coming,180670
18015,The Weeknd,I Feel It Coming,2017-11-03,The Weeknd I Feel It Coming,173031
18016,The Weeknd,I Feel It Coming,2017-11-04,The Weeknd I Feel It Coming,194549
18017,The Weeknd,I Feel It Coming,2017-11-05,The Weeknd I Feel It Coming,161244
18018,The Weeknd,I Feel It Coming,2017-11-06,The Weeknd I Feel It Coming,179052
18019,The Weeknd,I Feel It Coming,2017-11-07,The Weeknd I Feel It Coming,187651
18020,The Weeknd,I Feel It Coming,2017-11-08,The Weeknd I Feel It Coming,169638
18021,The Weeknd,I Feel It Coming,2017-11-09,The Weeknd I Feel It Coming,185625
18022,The Weeknd,I Feel It Coming,2017-11-10,The Weeknd I Feel It Coming,197032
18023,The Weeknd,I Feel It Coming,2017-11-11,The Weeknd I Feel It Coming,233856
18024,The Weeknd,I Feel It Coming,2017-11-12,The Weeknd I Feel It Coming,153069
18025,The Weeknd,I Feel It Coming,2017-11-13,The Weeknd I Feel It Coming,146776
18026,The Weeknd,I Feel It Coming,2017-11-14,The Weeknd I Feel It Coming,183493
18027,The Weeknd,I Feel It Coming,2017-11-15,The Weeknd I Feel It Coming,190249
18028,The Weeknd,I Feel It Coming,2017-11-16,The Weeknd I Feel It Coming,214111
18029,The Weeknd,I Feel It Coming,2017-11-17,The Weeknd I Feel It Coming,220859
18030,The Weeknd,I Feel It Coming,2017-11-18,The Weeknd I Feel It Coming,228304
18031,The Weeknd,I Feel It Coming,2017-11-19,The Weeknd I Feel It Coming,174810
18032,The Weeknd,I Feel It Coming,2017-11-20,The Weeknd I Feel It Coming,153580
18033,The Weeknd,I Feel It Coming,2017-11-21,The Weeknd I Feel It Coming,180136
18034,The Weeknd,I Feel It Coming,2017-11-22,The Weeknd I Feel It Coming,154464
18035,The Weeknd,I Feel It Coming,2017-11-23,The Weeknd I Feel It Coming,212230
18036,The Weeknd,I Feel It Coming,2017-11-24,The Weeknd I Feel It Coming,221087
18037,The Weeknd,I Feel It Coming,2017-11-25,The Weeknd I Feel It Coming,194542
18038,The Weeknd,I Feel It Coming,2017-11-26,The Weeknd I Feel It Coming,150659
18039,The Weeknd,I Feel It Coming,2017-11-27,The Weeknd I Feel It Coming,184062
18040,The Weeknd,I Feel It Coming,2017-11-28,The Weeknd I Feel It Coming,198357
18041,The Weeknd,I Feel It Coming,2017-11-29,The Weeknd I Feel It Coming,184224
18042,The Weeknd,I Feel It Coming,2017-11-30,The Weeknd I Feel It Coming,179747
18043,The Weeknd,I Feel It Coming,2017-12-01,The Weeknd I Feel It Coming,144875
18044,The Weeknd,I Feel It Coming,2017-12-02,The Weeknd I Feel It Coming,138094
18045,The Weeknd,I Feel It Coming,2017-12-03,The Weeknd I Feel It Coming,123288
18046,The Weeknd,I Feel It Coming,2017-12-04,The Weeknd I Feel It Coming,134531
18047,The Weeknd,I Feel It Coming,2017-12-05,The Weeknd I Feel It Coming,202740
18048,The Weeknd,I Feel It Coming,2017-12-06,The Weeknd I Feel It Coming,247460
18049,The Weeknd,I Feel It Coming,2017-12-07,The Weeknd I Feel It Coming,302994
18050,The Weeknd,I Feel It Coming,2017-12-08,The Weeknd I Feel It Coming,282136
18051,The Weeknd,I Feel It Coming,2017-12-09,The Weeknd I Feel It Coming,229890
18052,The Weeknd,I Feel It Coming,2017-12-10,The Weeknd I Feel It Coming,150263
18053,The Weeknd,I Feel It Coming,2017-12-11,The Weeknd I Feel It Coming,217571
18054,The Weeknd,I Feel It Coming,2017-12-12,The Weeknd I Feel It Coming,219664
18055,The Weeknd,I Feel It Coming,2017-12-13,The Weeknd I Feel It Coming,215037
18056,The Weeknd,I Feel It Coming,2017-12-14,The Weeknd I Feel It Coming,227392
18057,The Weeknd,I Feel It Coming,2017-12-15,The Weeknd I Feel It Coming,199583
18058,The Weeknd,I Feel It Coming,2017-12-16,The Weeknd I Feel It Coming,169406
18059,The Weeknd,I Feel It Coming,2017-12-17,The Weeknd I Feel It Coming,127714
18060,The Weeknd,I Feel It Coming,2017-12-18,The Weeknd I Feel It Coming,136874
18061,The Weeknd,I Feel It Coming,2017-12-19,The Weeknd I Feel It Coming,186680
18062,The Weeknd,I Feel It Coming,2017-12-20,The Weeknd I Feel It Coming,145972
18063,The Weeknd,I Feel It Coming,2017-12-21,The Weeknd I Feel It Coming,139789
18064,The Weeknd,I Feel It Coming,2017-12-22,The Weeknd I Feel It Coming,127616
18065,The Weeknd,I Feel It Coming,2017-12-23,The Weeknd I Feel It Coming,124056
18066,The Weeknd,I Feel It Coming,2017-12-24,The Weeknd I Feel It Coming,117857
18067,The Weeknd,I Feel It Coming,2017-12-25,The Weeknd I Feel It Coming,55802
18068,The Weeknd,I Feel It Coming,2017-12-26,The Weeknd I Feel It Coming,182724
18069,The Weeknd,I Feel It Coming,2017-12-27,The Weeknd I Feel It Coming,211193
18070,The Weeknd,I Feel It Coming,2017-12-28,The Weeknd I Feel It Coming,235663
