,index,Trackname,Artist,Streams,URL,Date,Region,Artist_Trackname,Group,peak_regions
143,1711,Sorry Not Sorry,Demi Lovato,164516,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex,2017-09-22,Australia,Demi Lovato Sorry Not Sorry,English Speaking,54
144,1731,New Rules,Dua Lipa,189221,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,2017-10-06,Australia,Dua Lipa New Rules,English Speaking,54
145,1732,Without You (feat. Sandro Cavazza),Avicii,120341,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE,2017-10-06,Australia,Avicii Without You (feat. Sandro Cavazza),English Speaking,54
146,1767,rockstar,Post Malone,320247,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,2017-10-19,Australia,Post Malone rockstar,English Speaking,54
147,1800,Havana,Camila Cabello,232136,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,2017-11-02,Australia,Camila Cabello Havana,English Speaking,54
148,1854,Wolves,Selena Gomez,170175,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,2017-11-22,Australia,Selena Gomez Wolves,English Speaking,54
149,1858,Silence,Marshmello,182492,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,2017-11-24,Australia,Marshmello Silence,English Speaking,54
150,1859,Gucci Gang,Lil Pump,139521,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,2017-11-24,Australia,Lil Pump Gucci Gang,English Speaking,54
151,1882,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,166160,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,2017-12-05,Australia,Ed Sheeran Perfect Duet (Ed Sheeran & Beyoncé),English Speaking,54
152,1929,River (feat. Ed Sheeran),Eminem,216951,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,2017-12-22,Australia,Eminem River (feat. Ed Sheeran),English Speaking,54
153,1993,All I Want for Christmas Is You,Mariah Carey,527648,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,2017-12-24,Australia,Mariah Carey All I Want for Christmas Is You,English Speaking,54
154,2214,Let Me Love You,DJ Snake,10358,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-01-05,Austria,DJ Snake Let Me Love You,Europe,54
155,2237,Castle on the Hill,Ed Sheeran,20668,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-01-06,Austria,Ed Sheeran Castle on the Hill,Europe,54
156,2301,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,18640,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-01-14,Austria,Clean Bandit Rockabye (feat. Sean Paul & Anne-Marie),Europe,54
157,2305,Say You Won't Let Go,James Arthur,12632,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-01-14,Austria,James Arthur Say You Won't Let Go,Europe,54
158,2307,Don't Wanna Know,Maroon 5,10686,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,2017-01-14,Austria,Maroon 5 Don't Wanna Know,Europe,54
159,2309,Starboy,The Weeknd,12348,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-01-14,Austria,The Weeknd Starboy,Europe,54
160,2356,Closer,The Chainsmokers,12260,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-01-28,Austria,The Chainsmokers Closer,Europe,54
161,2388,Solo Dance,Martin Jensen,16954,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,2017-02-04,Austria,Martin Jensen Solo Dance,Europe,54
162,2391,Paris,The Chainsmokers,21378,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-02-04,Austria,The Chainsmokers Paris,Europe,54
163,2446,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,19721,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-02-18,Austria,"ZAYN I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",Europe,54
164,2467,Scared to Be Lonely,Martin Garrix,17042,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,2017-02-25,Austria,Martin Garrix Scared to Be Lonely,Europe,54
165,2470,I Feel It Coming,The Weeknd,7494,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,2017-02-25,Austria,The Weeknd I Feel It Coming,Europe,54
166,2491,Slide,Calvin Harris,9178,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,2017-03-03,Austria,Calvin Harris Slide,Europe,54
167,2492,Shape of You,Ed Sheeran,39655,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-03-03,Austria,Ed Sheeran Shape of You,Europe,54
168,2493,Chained To The Rhythm,Katy Perry,13660,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi,2017-03-03,Austria,Katy Perry Chained To The Rhythm,Europe,54
169,2494,What Do I Know?,Ed Sheeran,12621,https://open.spotify.com/track/2pJZ1v8HezrAoZ0Fhzby92,2017-03-03,Austria,Ed Sheeran What Do I Know?,Europe,54
170,2495,Cold,Maroon 5,8172,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k,2017-03-03,Austria,Maroon 5 Cold,Europe,54
171,2496,Issues,Julia Michaels,11434,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,2017-03-03,Austria,Julia Michaels Issues,Europe,54
172,2498,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,10025,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ,2017-03-03,Austria,Major Lazer Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Europe,54
173,2499,Eraser,Ed Sheeran,11938,https://open.spotify.com/track/7oolFzHipTMg2nL7shhdz2,2017-03-03,Austria,Ed Sheeran Eraser,Europe,54
174,2509,How Would You Feel (Paean),Ed Sheeran,9927,https://open.spotify.com/track/6PJ8FF6UR8FZXfEvpHkIVN,2017-03-04,Austria,Ed Sheeran How Would You Feel (Paean),Europe,54
175,2510,Dive,Ed Sheeran,10467,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls,2017-03-04,Austria,Ed Sheeran Dive,Europe,54
176,2511,New Man,Ed Sheeran,10777,https://open.spotify.com/track/5HDPtsnyb3maFmPL8LLUTG,2017-03-04,Austria,Ed Sheeran New Man,Europe,54
177,2523,Happier,Ed Sheeran,12228,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,2017-03-06,Austria,Ed Sheeran Happier,Europe,54
178,2532,Galway Girl,Ed Sheeran,18466,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2017-03-10,Austria,Ed Sheeran Galway Girl,Europe,54
179,2533,It Ain't Me (with Selena Gomez),Kygo,22772,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2017-03-10,Austria,Kygo It Ain't Me (with Selena Gomez),Europe,54
180,2604,Passionfruit,Drake,12649,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd,2017-03-25,Austria,Drake Passionfruit,Europe,54
181,2645,That's What I Like,Bruno Mars,7370,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-04-07,Austria,Bruno Mars That's What I Like,Europe,54
182,2646,Something Just Like This,The Chainsmokers,22509,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-04-07,Austria,The Chainsmokers Something Just Like This,Europe,54
183,2648,The One,The Chainsmokers,9645,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5,2017-04-08,Austria,The Chainsmokers The One,Europe,54
184,2674,HUMBLE.,Kendrick Lamar,13765,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,2017-04-14,Austria,Kendrick Lamar HUMBLE.,Europe,54
185,2737,Symphony (feat. Zara Larsson),Clean Bandit,15091,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,2017-04-29,Austria,Clean Bandit Symphony (feat. Zara Larsson),Europe,54
186,2739,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,16702,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,2017-04-29,Austria,Jason Derulo Swalla (feat. Nicki Minaj & Ty Dolla $ign),Europe,54
187,2740,Stay (with Alessia Cara),Zedd,16625,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,2017-04-29,Austria,Zedd Stay (with Alessia Cara),Europe,54
188,2780,Believer,Imagine Dragons,15463,https://open.spotify.com/track/6VRghJeP6I0w1KxkdWFfIh,2017-05-12,Austria,Imagine Dragons Believer,Europe,54
189,2810,No Promises (feat. Demi Lovato),Cheat Codes,10137,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW,2017-05-18,Austria,Cheat Codes No Promises (feat. Demi Lovato),Europe,54
190,2813,First Time,Kygo,12558,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr,2017-05-18,Austria,Kygo First Time,Europe,54
191,2814,Malibu,Miley Cyrus,14254,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O,2017-05-18,Austria,Miley Cyrus Malibu,Europe,54
192,2816,Despacito - Remix,Luis Fonsi,28734,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,2017-05-19,Austria,Luis Fonsi Despacito - Remix,Europe,54
193,2817,I'm the One,DJ Khaled,21120,https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2,2017-05-19,Austria,DJ Khaled I'm the One,Europe,54
194,2818,Bad Liar,Selena Gomez,12879,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,2017-05-19,Austria,Selena Gomez Bad Liar,Europe,54
195,2852,Sign of the Times,Harry Styles,12664,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN,2017-05-26,Austria,Harry Styles Sign of the Times,Europe,54
196,2860,Despacito (Featuring Daddy Yankee),Luis Fonsi,45505,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,2017-05-27,Austria,Luis Fonsi Despacito (Featuring Daddy Yankee),Europe,54
197,2878,Attention,Charlie Puth,15526,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,2017-06-03,Austria,Charlie Puth Attention,Europe,54
198,2879,There's Nothing Holdin' Me Back,Shawn Mendes,20598,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,2017-06-03,Austria,Shawn Mendes There's Nothing Holdin' Me Back,Europe,54
199,2935,2U (feat. Justin Bieber),David Guetta,21222,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,2017-06-14,Austria,David Guetta 2U (feat. Justin Bieber),Europe,54
200,2942,There for You,Martin Garrix,15187,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y,2017-06-15,Austria,Martin Garrix There for You,Europe,54
201,3004,Strip That Down,Liam Payne,15513,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,2017-06-24,Austria,Liam Payne Strip That Down,Europe,54
202,3005,Wild Thoughts,DJ Khaled,18563,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,2017-06-24,Austria,DJ Khaled Wild Thoughts,Europe,54
203,3028,Signs,Drake,9802,https://open.spotify.com/track/6Na5uKk5SsqZimk0hAWo8y,2017-06-30,Austria,Drake Signs,Europe,54
204,3030,Thunder,Imagine Dragons,26000,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,2017-07-01,Austria,Imagine Dragons Thunder,Europe,54
205,3033,Crying in the Club,Camila Cabello,9004,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev,2017-07-01,Austria,Camila Cabello Crying in the Club,Europe,54
206,3060,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,9618,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH,2017-07-13,Austria,"Major Lazer Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Europe,54
207,3072,Fetish (feat. Gucci Mane),Selena Gomez,9535,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq,2017-07-14,Austria,Selena Gomez Fetish (feat. Gucci Mane),Europe,54
208,3074,Unforgettable,French Montana,17026,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,2017-07-14,Austria,French Montana Unforgettable,Europe,54
209,3120,In The End,Linkin Park,18101,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq,2017-07-21,Austria,Linkin Park In The End,Europe,54
210,3121,Numb,Linkin Park,15317,https://open.spotify.com/track/2nLtzopw4rPReszdYBJU6h,2017-07-21,Austria,Linkin Park Numb,Europe,54
211,3122,Heavy (feat. Kiiara),Linkin Park,14248,https://open.spotify.com/track/104buTcnP2AsxqB7U1FIZ4,2017-07-21,Austria,Linkin Park Heavy (feat. Kiiara),Europe,54
212,3123,What I've Done,Linkin Park,10580,https://open.spotify.com/track/4kfm1uI9QGaoN9qm6CkAMn,2017-07-21,Austria,Linkin Park What I've Done,Europe,54
213,3150,Mama,Jonas Blue,19661,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w,2017-07-29,Austria,Jonas Blue Mama,Europe,54
214,3178,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,8968,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6,2017-08-10,Austria,Louis Tomlinson Back to You (feat. Bebe Rexha & Digital Farm Animals),Europe,54
215,3205,Friends (with BloodPop®),Justin Bieber,15268,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz,2017-08-18,Austria,Justin Bieber Friends (with BloodPop®),Europe,54
216,3224,More Than You Know,Axwell /\ Ingrosso,25804,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs,2017-08-25,Austria,Axwell /\ Ingrosso More Than You Know,Europe,54
217,3226,Mi Gente,J Balvin,18531,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,2017-08-25,Austria,J Balvin Mi Gente,Europe,54
218,3228,Feels,Calvin Harris,14333,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke,2017-08-25,Austria,Calvin Harris Feels,Europe,54
219,3271,Sorry Not Sorry,Demi Lovato,7941,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex,2017-09-01,Austria,Demi Lovato Sorry Not Sorry,Europe,54
220,3366,Without You (feat. Sandro Cavazza),Avicii,14940,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE,2017-09-22,Austria,Avicii Without You (feat. Sandro Cavazza),Europe,54
221,3502,rockstar,Post Malone,27106,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,2017-10-20,Austria,Post Malone rockstar,Europe,54
222,3539,Silence,Marshmello,18016,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,2017-10-31,Austria,Marshmello Silence,Europe,54
223,3627,Perfect,Ed Sheeran,17758,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2017-11-25,Austria,Ed Sheeran Perfect,Europe,54
224,3628,Gucci Gang,Lil Pump,10719,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,2017-11-25,Austria,Lil Pump Gucci Gang,Europe,54
225,3657,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,12515,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,2017-12-02,Austria,Ed Sheeran Perfect Duet (Ed Sheeran & Beyoncé),Europe,54
226,3714,River (feat. Ed Sheeran),Eminem,24669,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,2017-12-22,Austria,Eminem River (feat. Ed Sheeran),Europe,54
227,3817,All I Want for Christmas Is You,Mariah Carey,71845,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,2017-12-24,Austria,Mariah Carey All I Want for Christmas Is You,Europe,54
228,3939,New Rules,Dua Lipa,21104,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,2017-12-31,Austria,Dua Lipa New Rules,Europe,54
229,3940,Wolves,Selena Gomez,21942,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,2017-12-31,Austria,Selena Gomez Wolves,Europe,54
230,3942,Havana,Camila Cabello,26057,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,2017-12-31,Austria,Camila Cabello Havana,Europe,54
231,4042,Let Me Love You,DJ Snake,19854,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-01-07,Belgium,DJ Snake Let Me Love You,Europe,54
232,4043,Closer,The Chainsmokers,22066,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-01-07,Belgium,The Chainsmokers Closer,Europe,54
233,4100,Starboy,The Weeknd,25425,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-01-14,Belgium,The Weeknd Starboy,Europe,54
234,4139,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,28154,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-01-21,Belgium,Clean Bandit Rockabye (feat. Sean Paul & Anne-Marie),Europe,54
235,4145,Don't Wanna Know,Maroon 5,17066,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,2017-01-21,Belgium,Maroon 5 Don't Wanna Know,Europe,54
236,4169,Say You Won't Let Go,James Arthur,21875,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-01-22,Belgium,James Arthur Say You Won't Let Go,Europe,54
237,4251,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,32418,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-02-18,Belgium,"ZAYN I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",Europe,54
238,4252,Paris,The Chainsmokers,31532,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-02-18,Belgium,The Chainsmokers Paris,Europe,54
239,4253,Scared to Be Lonely,Martin Garrix,30465,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,2017-02-18,Belgium,Martin Garrix Scared to Be Lonely,Europe,54
240,4256,I Feel It Coming,The Weeknd,21566,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,2017-02-18,Belgium,The Weeknd I Feel It Coming,Europe,54
241,4288,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,18640,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ,2017-03-02,Belgium,Major Lazer Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Europe,54
242,4289,Chained To The Rhythm,Katy Perry,23842,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi,2017-03-02,Belgium,Katy Perry Chained To The Rhythm,Europe,54
243,4297,What Do I Know?,Ed Sheeran,17894,https://open.spotify.com/track/2pJZ1v8HezrAoZ0Fhzby92,2017-03-03,Belgium,Ed Sheeran What Do I Know?,Europe,54
244,4298,Eraser,Ed Sheeran,18064,https://open.spotify.com/track/7oolFzHipTMg2nL7shhdz2,2017-03-03,Belgium,Ed Sheeran Eraser,Europe,54
245,4300,Castle on the Hill,Ed Sheeran,33435,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-03-04,Belgium,Ed Sheeran Castle on the Hill,Europe,54
246,4301,Dive,Ed Sheeran,16997,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls,2017-03-04,Belgium,Ed Sheeran Dive,Europe,54
247,4302,New Man,Ed Sheeran,16142,https://open.spotify.com/track/5HDPtsnyb3maFmPL8LLUTG,2017-03-04,Belgium,Ed Sheeran New Man,Europe,54
248,4311,Happier,Ed Sheeran,17850,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,2017-03-05,Belgium,Ed Sheeran Happier,Europe,54
249,4312,How Would You Feel (Paean),Ed Sheeran,16954,https://open.spotify.com/track/6PJ8FF6UR8FZXfEvpHkIVN,2017-03-05,Belgium,Ed Sheeran How Would You Feel (Paean),Europe,54
250,4323,Shape of You,Ed Sheeran,68655,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-03-11,Belgium,Ed Sheeran Shape of You,Europe,54
251,4324,Solo Dance,Martin Jensen,18014,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,2017-03-11,Belgium,Martin Jensen Solo Dance,Europe,54
252,4325,Galway Girl,Ed Sheeran,29095,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2017-03-12,Belgium,Ed Sheeran Galway Girl,Europe,54
253,4326,Cold,Maroon 5,18134,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k,2017-03-12,Belgium,Maroon 5 Cold,Europe,54
254,4357,Issues,Julia Michaels,26212,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,2017-03-18,Belgium,Julia Michaels Issues,Europe,54
255,4407,Passionfruit,Drake,29291,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd,2017-03-25,Belgium,Drake Passionfruit,Europe,54
256,4409,It Ain't Me (with Selena Gomez),Kygo,37636,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2017-03-25,Belgium,Kygo It Ain't Me (with Selena Gomez),Europe,54
257,4418,That's What I Like,Bruno Mars,24771,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-03-29,Belgium,Bruno Mars That's What I Like,Europe,54
258,4460,Something Just Like This,The Chainsmokers,35010,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-04-08,Belgium,The Chainsmokers Something Just Like This,Europe,54
259,4465,Slide,Calvin Harris,20928,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,2017-04-09,Belgium,Calvin Harris Slide,Europe,54
260,4466,The One,The Chainsmokers,16541,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5,2017-04-09,Belgium,The Chainsmokers The One,Europe,54
261,4481,HUMBLE.,Kendrick Lamar,35202,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,2017-04-14,Belgium,Kendrick Lamar HUMBLE.,Europe,54
262,4620,Sign of the Times,Harry Styles,19755,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN,2017-05-20,Belgium,Harry Styles Sign of the Times,Europe,54
263,4648,First Time,Kygo,21386,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr,2017-05-25,Belgium,Kygo First Time,Europe,54
264,4650,I'm the One,DJ Khaled,41090,https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2,2017-05-25,Belgium,DJ Khaled I'm the One,Europe,54
265,4651,Symphony (feat. Zara Larsson),Clean Bandit,35630,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,2017-05-25,Belgium,Clean Bandit Symphony (feat. Zara Larsson),Europe,54
266,4653,There's Nothing Holdin' Me Back,Shawn Mendes,33524,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,2017-05-25,Belgium,Shawn Mendes There's Nothing Holdin' Me Back,Europe,54
267,4654,Stay (with Alessia Cara),Zedd,27571,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,2017-05-25,Belgium,Zedd Stay (with Alessia Cara),Europe,54
268,4655,Bad Liar,Selena Gomez,27505,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,2017-05-25,Belgium,Selena Gomez Bad Liar,Europe,54
269,4656,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,34734,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,2017-05-25,Belgium,Jason Derulo Swalla (feat. Nicki Minaj & Ty Dolla $ign),Europe,54
270,4657,Thunder,Imagine Dragons,23790,https://open.spotify.com/track/56lBX2WHqfGuoeZxZvUnVj,2017-05-25,Belgium,Imagine Dragons Thunder,Europe,54
